STATE,SITE_ID,SITE_NAME,TREE_NUMBER,SPECIES,DBH_CM,COMMENTS,CROWN_CLASS,LOWER_HALF_EXIT_HOLES,LOWER_HALF_BARK_SPLITS,LOWER_HALF_WOODPECKER_FEEDING_DAMAGE,LOWER_HALF_EPICORMIC_SHOOTS,UPPER_HALF_EPICORMIC_SHOOTS,UPPER_HALF_WOODPECKER_FEEDING_DAMAGE,OBSERVATION_DATE,ORIGIN,POINT_X,POINT_Y
Michigan,"2,952","Pokagon, New Buffalo",844,green ash,8,,4,Yes,No,No,0,0,No,"8/13/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",845,white ash,16,,5,Yes,No,Yes,0,0,No,"8/13/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",846,white ash,7.7,,4,Yes,No,No,10-Jan,0,No,"8/13/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",847,white ash,11.7,,5,Yes,No,No,0,0,No,"8/13/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",848,white ash,11.9,,5,Yes,No,No,0,0,No,"8/13/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",850,green ash,12.4,,5,Yes,No,No,0,0,No,"9/9/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",851,green ash,14,,5,Yes,No,Yes,0,0,No,"9/9/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",852,green ash,12.2,,5,Yes,Yes,No,0,0,No,"9/9/2015, 8:00 PM",Program,-86.71,41.77
Michigan,"2,952","Pokagon, New Buffalo",853,green ash,5.6,,4,Yes,No,No,10-Jan,10-Jan,No,"9/9/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",854,white ash,11.9,,5,Yes,Yes,Yes,10-Jan,0,Yes,"9/9/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",855,white ash,14.5,,5,Yes,Yes,Yes,0,0,Yes,"9/9/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",867,white ash,12.8,,3,No,No,Yes,0,0,Yes,"9/30/2015, 8:00 PM",Program,-86.71,41.78
Michigan,"2,952","Pokagon, New Buffalo",868,white ash,19.1,,5,No,Yes,No,0,0,Yes,"9/30/2015, 8:00 PM",Program,-86.71,41.78
Michigan,"2,952","Pokagon, New Buffalo",881,white ash,10.2,,4,Yes,No,Yes,0,0,Yes,"9/30/2015, 8:00 PM",Program,-86.7,41.78
Michigan,"2,952","Pokagon, New Buffalo",882,white ash,15.8,,5,No,No,No,0,0,No,"9/30/2015, 8:00 PM",Program,-86.7,41.78
Michigan,"2,952","Pokagon, New Buffalo",883,green ash,6.2,,3,No,No,No,0,0,No,"9/30/2015, 8:00 PM",Program,-86.7,41.78
Michigan,"2,952","Pokagon, New Buffalo",884,green ash,6,,4,Yes,No,Yes,0,0,Yes,"9/30/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",896,green ash,9.2,,5,Yes,Yes,Yes,0,0,Yes,"10/15/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",898,green ash,7.8,,4,Yes,No,No,0,0,No,"10/15/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",899,green ash,18.1,,5,Yes,Yes,Yes,0,0,Yes,"10/15/2015, 8:00 PM",Program,-86.7,41.77
Michigan,"3,054",Site 1 - Southwest 80,1,white ash,29.46,,3,No,No,Yes,10-Jan,10-Jan,No,"9/2/2012, 8:00 PM",Program,-85.67,44.34
Michigan,"3,054",Site 1 - Southwest 80,2,white ash,16.25,,2,Yes,No,Yes,0,0,No,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,3,white ash,13.72,,4,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,4,white ash,28.19,,3,Yes,Yes,Yes,0,0,No,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,5,white ash,24.89,,2,No,Yes,No,10-Jan,10-Jan,No,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,6,white ash,23.11,,2,No,Yes,Yes,0,0,No,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,7,white ash,17.27,,2,No,Yes,No,0,10-Jan,No,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,8,white ash,21.08,,4,Yes,Yes,Yes,21+,10-Jan,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,9,white ash,24.64,,2,No,Yes,Yes,0,0,No,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,10,white ash,14.22,,4,Yes,Yes,Yes,21+,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,11,white ash,15.24,,4,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,054",Site 1 - Southwest 80,12,white ash,25.91,,2,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.04
Michigan,"3,055",Site 2 - Shrinking Woods,1,white ash,27.43,,3,No,No,Yes,0,10-Jan,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,2,white ash,40.64,,4,Yes,Yes,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,3,white ash,32.26,,3,No,No,Yes,0,10-Jan,No,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,4,white ash,28.7,,2,No,No,Yes,0,10-Jan,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,5,white ash,34.04,,2,No,No,Yes,10-Jan,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,6,white ash,36.32,,4,Yes,Yes,Yes,0,10-Jan,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,7,white ash,43.69,,3,No,No,Yes,10-Jan,10-Jan,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,8,white ash,28.96,,3,Yes,No,Yes,0,21+,No,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,9,white ash,38.86,,3,No,No,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,10,white ash,32.77,,2,Yes,Yes,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,11,white ash,34.04,,2,No,No,Yes,0,21+,No,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,055",Site 2 - Shrinking Woods,12,white ash,40.39,,2,No,No,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.67,44.05
Michigan,"3,056",Site 3 - Hardwood Loop,1,white ash,50.04,,2,No,No,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,2,white ash,26.16,,3,Yes,Yes,Yes,10-Jan,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,3,white ash,31.5,,2,No,No,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,4,white ash,28.19,,4,No,No,Yes,10-Jan,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,5,white ash,42.93,,4,No,No,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,6,white ash,38.86,,4,Yes,Yes,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,7,white ash,25.91,,2,No,No,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,8,white ash,62.99,,2,No,No,No,21+,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,9,white ash,24.13,,3,No,Yes,Yes,0,10-Jan,No,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,10,white ash,23.88,,4,Yes,Yes,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,11,white ash,20.32,,4,Yes,Yes,Yes,21+,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,056",Site 3 - Hardwood Loop,12,white ash,29.46,,3,No,No,Yes,0,21+,Yes,"9/2/2012, 8:00 PM",Program,-85.66,44.04
Michigan,"3,085",test,99,black ash,5,Test,1,No,No,No,0,0,No,"3/15/2016, 8:00 PM",Program,-84.48,42.73
Michigan,55,RL,"2,647",white ash,11.6,,3,No,Yes,Yes,10-Jan,10-Jan,No,"8/1/2016, 8:00 PM",Research,-84.35,42.81
Michigan,"1,769",CPNMLT,"6,834",white ash,27.4,,1,No,Yes,Yes,10-Jan,10-Jan,No,"8/1/2016, 8:00 PM",Research,-84.42,42.73
Michigan,"1,769",CPNMLT,"6,896",white ash,16.5,,2,No,Yes,No,10-Jan,10-Jan,Yes,"8/1/2016, 8:00 PM",Research,-84.42,42.73
Michigan,"2,953",Pokagon Hartford,906,green ash,12.6,,5,Yes,No,No,10-Jan,0,No,"5/26/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,907,green ash,10.6,,5,Yes,Yes,Yes,10-Jan,0,No,"5/26/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,908,green ash,7.3,,5,Yes,No,No,0,0,No,"5/26/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,909,green ash,10.5,,5,Yes,Yes,Yes,0,0,No,"5/26/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,910,green ash,10.7,,5,Yes,Yes,Yes,0,0,No,"5/26/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,951,green ash,7.7,,5,No,No,No,0,0,No,"7/6/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,952,green ash,11.4,,5,Yes,Yes,Yes,0,0,Yes,"7/6/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,953,green ash,7,,5,Yes,Yes,Yes,0,0,No,"7/6/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,954,green ash,8,,5,Yes,Yes,Yes,0,0,No,"7/6/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,955,green ash,10.6,,5,Yes,Yes,No,0,0,No,"8/3/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,956,green ash,16.3,,5,Yes,Yes,Yes,0,0,Yes,"7/6/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,957,green ash,18.8,,5,Yes,Yes,Yes,0,0,No,"8/3/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,959,green ash,16.3,,5,Yes,Yes,Yes,0,0,No,"7/6/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,998,green ash,9.8,,5,Yes,Yes,No,0,0,No,"8/15/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,999,green ash,11.3,,5,Yes,Yes,No,0,0,No,"8/15/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,"1,000",green ash,9.9,,5,Yes,Yes,No,0,0,No,"8/15/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,"1,545",green ash,7.5,,5,Yes,No,No,10-Jan,10-Jan,No,"8/3/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,953",Pokagon Hartford,"1,547",green ash,6.8,,5,Yes,Yes,Yes,0,0,No,"8/3/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"3,130",Pokagon Lands South Bend,959,white ash,11.3,,1,No,No,No,0,0,No,"6/22/2016, 8:00 PM",Program,-86.21,42.22
Michigan,"2,952","Pokagon, New Buffalo",930,white ash,24.4,,5,Yes,No,Yes,0,0,No,"7/21/2016, 8:00 PM",Program,-86.71,41.77
Michigan,"2,952","Pokagon, New Buffalo",970,white ash,23.2,,5,Yes,No,No,0,0,No,"7/6/2016, 8:00 PM",Program,-86.71,41.77
Michigan,"2,952","Pokagon, New Buffalo",971,white ash,8.2,,5,Yes,No,No,0,0,No,"7/6/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",972,green ash,12.4,,5,Yes,No,No,0,0,No,"7/6/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",973,white ash,7.4,,2,No,No,No,10-Jan,0,No,"7/20/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",974,white ash,5.4,,1,No,No,No,0,0,No,"7/20/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",975,green ash,12.5,,5,No,No,No,0,0,No,"7/20/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",979,green ash,4.1,,1,No,No,No,0,0,No,"8/4/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",980,green ash,4.4,,3,No,Yes,No,0,0,No,"8/4/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",981,green ash,4.1,,2,No,No,No,0,0,No,"8/4/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,952","Pokagon, New Buffalo",982,green ash,4.5,,4,Yes,Yes,Yes,10-Jan,0,Yes,"8/4/2016, 8:00 PM",Program,-86.7,41.77
Michigan,"2,941",Pokagon Lands Dowagiac,901,black ash,4.4,,1,No,No,No,0,0,No,"5/26/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,902,black ash,5.3,,2,Yes,Yes,No,10-Jan,0,No,"5/26/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,903,black ash,5.6,,1,Yes,Yes,No,10-Jan,0,No,"5/26/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,904,black ash,4.1,,5,Yes,Yes,Yes,10-Jan,0,No,"5/26/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,905,black ash,3.6,,5,Yes,Yes,No,10-Jan,0,No,"5/26/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,931,black ash,5.3,,1,No,No,No,0,0,No,"8/29/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,932,black ash,4.1,,2,No,Yes,No,0,0,No,"8/3/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,933,green ash,2.2,,1,No,No,No,0,0,No,"8/3/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,934,black ash,2.8,,1,Yes,Yes,No,0,0,No,"7/6/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,935,green ash,1.5,,1,No,No,No,0,0,No,"8/3/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,936,green ash,2.2,,4,Yes,Yes,No,10-Jan,10-Jan,No,"8/3/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,938,green ash,1.3,,1,No,No,No,10-Jan,0,No,"8/3/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,940,green ash,2.8,,1,Yes,Yes,No,10-Jan,10-Jan,No,"8/3/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,941,black ash,3.5,,1,Yes,No,No,0,0,No,"8/3/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,942,green ash,3,,1,No,No,No,0,0,No,"7/6/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,943,black ash,2.5,,1,Yes,No,No,0,0,No,"7/6/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,944,black ash,3.1,,2,Yes,Yes,Yes,0,0,No,"7/6/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,946,black ash,3,,2,Yes,Yes,Yes,10-Jan,0,No,"7/6/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,947,black ash,2,,1,No,No,No,0,0,No,"8/29/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,948,black ash,4.2,,1,Yes,Yes,No,0,0,No,"8/29/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,949,black ash,5,,1,No,Yes,No,10-Jan,0,No,"8/29/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,950,black ash,4.9,,2,Yes,Yes,No,10-Jan,0,No,"8/29/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,995,black ash,1.6,,1,No,Yes,No,0,0,No,"8/15/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,996,black ash,3.4,,2,No,Yes,No,10-Jan,0,No,"8/15/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"2,941",Pokagon Lands Dowagiac,997,black ash,3.7,,2,No,No,No,0,0,No,"8/15/2016, 8:00 PM",Program,-86.2,41.94
Michigan,"3,715",clairetest,101,black ash,25,Test,1,No,No,No,0,0,No,"5/8/2018, 8:00 PM",Program,-84.48,42.73
Michigan,"3,696","Pokagon, New Buffalo - West","7,916",black ash,2.4,,1,Yes,Yes,No,0,0,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,917",black ash,2.8,,2,No,Yes,No,0,0,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,918",black ash,3.2,,1,No,Yes,No,0,0,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,919",green ash,13.2,,4,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,920",green ash,7.4,,4,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,921",green ash,4.8,,4,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,922",green ash,4.7,,4,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,923",green ash,10.6,,4,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,924",green ash,3.1,,4,Yes,Yes,Yes,10-Jan,0,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,925",green ash,1.8,,4,Yes,Yes,Yes,10-Jan,10-Jan,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,926",green ash,3,,5,Yes,Yes,Yes,10-Jan,0,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,927",green ash,2.4,,5,Yes,Yes,Yes,10-Jan,10-Jan,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,928",green ash,2.7,,1,No,No,No,0,0,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,696","Pokagon, New Buffalo - West","7,929",green ash,1.4,,2,No,No,No,10-Jan,0,No,"3/22/2018, 8:00 PM",Program,-86.72,41.77
Michigan,"3,697","Pokagon, Dowagiac - East","7,930",green ash,5.1,,2,No,Yes,Yes,0,0,Yes,"3/22/2018, 8:00 PM",Program,-86.18,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,931",green ash,2.7,,2,No,Yes,No,0,0,No,"3/22/2018, 8:00 PM",Program,-86.18,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,932",green ash,4.2,,5,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"3/22/2018, 8:00 PM",Program,-86.18,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,933",green ash,2.5,,3,Yes,Yes,Yes,0,0,No,"3/22/2018, 8:00 PM",Program,-86.18,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,934",white ash,2.1,,1,No,No,No,0,0,No,"3/22/2018, 8:00 PM",Program,-86.18,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,935",white ash,2.2,,1,No,No,No,0,0,No,"3/22/2018, 8:00 PM",Program,-86.18,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,936",white ash,6.1,,3,Yes,Yes,Yes,0,0,Yes,"3/22/2018, 8:00 PM",Program,-86.18,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,903",green ash,3.5,,3,Yes,Yes,Yes,10-Jan,0,Yes,"7/2/2018, 8:00 PM",Program,-86.19,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,906",green ash,4,,2,Yes,Yes,No,0,0,No,"7/2/2018, 8:00 PM",Program,-86.19,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,910",green ash,3.5,,2,Yes,Yes,No,0,0,No,"7/2/2018, 8:00 PM",Program,-86.19,41.95
Michigan,"3,697","Pokagon, Dowagiac - East","7,912",white ash,6,,2,No,Yes,No,0,0,No,"7/2/2018, 8:00 PM",Program,-86.18,41.95
Michigan,"4,022",Beaver Island Kings Hwy 1,1,black ash,10.5,,3,Yes,No,Yes,0,0,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,2,black ash,9.5,,4,Yes,No,Yes,0,0,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,3,black ash,10,,4,Yes,Yes,Yes,0,0,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,5,black ash,10.5,,3,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,6,black ash,13,,1,No,Yes,Yes,0,0,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,7,black ash,14,,4,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,8,black ash,11,,3,Yes,Yes,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,9,black ash,15.5,,3,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,10,black ash,15.5,,4,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,11,black ash,7.5,,4,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,12,black ash,7,,4,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,13,black ash,18.25,,3,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,14,black ash,14,,3,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,15,black ash,10.5,,3,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,16,black ash,8.5,,3,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,17,black ash,11.5,,4,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,18,black ash,28.5,,3,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,19,black ash,9,,2,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,022",Beaver Island Kings Hwy 1,4,black ash,10,,4,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.71
Michigan,"4,022",Beaver Island Kings Hwy 1,20,black ash,15.5,,3,Yes,No,Yes,10-Jan,10-Jan,Yes,"6/27/2019, 8:00 PM",Program,-85.53,45.73
Michigan,"4,706","Pokagon, Gage Lake","21,012",green ash,6.4,,2,Yes,Yes,Yes,0,0,No,"8/4/2019, 8:00 PM",Program,-86.08,42.04
Michigan,"4,706","Pokagon, Gage Lake","21,013",green ash,1.3,,1,No,No,No,0,0,No,"8/4/2019, 8:00 PM",Program,-86.08,42.04
Michigan,"4,706","Pokagon, Gage Lake","21,014",green ash,1.4,,1,No,No,No,0,0,No,"8/4/2019, 8:00 PM",Program,-86.08,42.04
