No.,Data,Time,ID.,CH 1,Type,Unit,CH 2,Type,Unit
1331,11/17/2021,16:42:44,0,-13.7,K,Deg-C,-14.2,K,Deg-C
1332,11/17/2021,16:42:45,0,-13.7,K,Deg-C,-14.2,K,Deg-C
1333,11/17/2021,16:42:46,0,-13.7,K,Deg-C,-14.2,K,Deg-C
1334,11/17/2021,16:42:47,0,-13.8,K,Deg-C,-14.2,K,Deg-C
1335,11/17/2021,16:42:48,0,-13.8,K,Deg-C,-14.2,K,Deg-C
1336,11/17/2021,16:42:49,0,-13.8,K,Deg-C,-14.2,K,Deg-C
1337,11/17/2021,16:42:50,0,-13.8,K,Deg-C,-14.2,K,Deg-C
1338,11/17/2021,16:42:51,0,-13.8,K,Deg-C,-14.2,K,Deg-C
1339,11/17/2021,16:42:52,0,-13.8,K,Deg-C,-14.3,K,Deg-C
1340,11/17/2021,16:42:53,0,-13.8,K,Deg-C,-14.4,K,Deg-C
1341,11/17/2021,16:42:54,0,-13.8,K,Deg-C,-14.4,K,Deg-C
1342,11/17/2021,16:42:55,0,-13.8,K,Deg-C,-14.4,K,Deg-C
1343,11/17/2021,16:42:56,0,-13.9,K,Deg-C,-14.4,K,Deg-C
1344,11/17/2021,16:42:57,0,-13.9,K,Deg-C,-14.4,K,Deg-C
1345,11/17/2021,16:42:58,0,-13.9,K,Deg-C,-14.5,K,Deg-C
1346,11/17/2021,16:42:59,0,-13.9,K,Deg-C,-14.5,K,Deg-C
1347,11/17/2021,16:43:00,0,-13.9,K,Deg-C,-14.5,K,Deg-C
1348,11/17/2021,16:43:01,0,-13.9,K,Deg-C,-14.5,K,Deg-C
1349,11/17/2021,16:43:02,0,-14,K,Deg-C,-14.5,K,Deg-C
1350,11/17/2021,16:43:03,0,-13.9,K,Deg-C,-14.6,K,Deg-C
1351,11/17/2021,16:43:04,0,-14,K,Deg-C,-14.6,K,Deg-C
1352,11/17/2021,16:43:05,0,-14,K,Deg-C,-14.6,K,Deg-C
1353,11/17/2021,16:43:06,0,-14,K,Deg-C,-14.6,K,Deg-C
1354,11/17/2021,16:43:07,0,-14,K,Deg-C,-14.6,K,Deg-C
1355,11/17/2021,16:43:08,0,-14,K,Deg-C,-14.6,K,Deg-C
1356,11/17/2021,16:43:09,0,-14,K,Deg-C,-14.6,K,Deg-C
1357,11/17/2021,16:43:10,0,-14,K,Deg-C,-14.6,K,Deg-C
1358,11/17/2021,16:43:11,0,-14.1,K,Deg-C,-14.6,K,Deg-C
1359,11/17/2021,16:43:12,0,-14.1,K,Deg-C,-14.6,K,Deg-C
1360,11/17/2021,16:43:13,0,-14.1,K,Deg-C,-14.5,K,Deg-C
1361,11/17/2021,16:43:14,0,-14.1,K,Deg-C,-14.5,K,Deg-C
1362,11/17/2021,16:43:15,0,-14.1,K,Deg-C,-14.5,K,Deg-C
1363,11/17/2021,16:43:16,0,-14.2,K,Deg-C,-14.5,K,Deg-C
1364,11/17/2021,16:43:17,0,-14.2,K,Deg-C,-14.5,K,Deg-C
1365,11/17/2021,16:43:18,0,-14.2,K,Deg-C,-14.5,K,Deg-C
1366,11/17/2021,16:43:19,0,-14.2,K,Deg-C,-14.5,K,Deg-C
1367,11/17/2021,16:43:20,0,-14.2,K,Deg-C,-14.5,K,Deg-C
1368,11/17/2021,16:43:21,0,-14.2,K,Deg-C,-14.6,K,Deg-C
1369,11/17/2021,16:43:22,0,-14.2,K,Deg-C,-14.6,K,Deg-C
1370,11/17/2021,16:43:23,0,-14.2,K,Deg-C,-14.6,K,Deg-C
1371,11/17/2021,16:43:24,0,-14.3,K,Deg-C,-14.6,K,Deg-C
1372,11/17/2021,16:43:25,0,-14.3,K,Deg-C,-14.6,K,Deg-C
1373,11/17/2021,16:43:26,0,-14.3,K,Deg-C,-14.6,K,Deg-C
1374,11/17/2021,16:43:27,0,-14.3,K,Deg-C,-14.6,K,Deg-C
1375,11/17/2021,16:43:28,0,-14.3,K,Deg-C,-14.7,K,Deg-C
1376,11/17/2021,16:43:29,0,-14.3,K,Deg-C,-14.7,K,Deg-C
1377,11/17/2021,16:43:30,0,-14.3,K,Deg-C,-14.7,K,Deg-C
1378,11/17/2021,16:43:31,0,-14.3,K,Deg-C,-14.7,K,Deg-C
1379,11/17/2021,16:43:32,0,-14.3,K,Deg-C,-14.7,K,Deg-C
1380,11/17/2021,16:43:33,0,-14.3,K,Deg-C,-14.7,K,Deg-C
1381,11/17/2021,16:43:34,0,-14.3,K,Deg-C,-14.7,K,Deg-C
1382,11/17/2021,16:43:35,0,-14.4,K,Deg-C,-14.7,K,Deg-C
1383,11/17/2021,16:43:36,0,-14.4,K,Deg-C,-14.7,K,Deg-C
1384,11/17/2021,16:43:37,0,-14.4,K,Deg-C,-14.7,K,Deg-C
1385,11/17/2021,16:43:38,0,-14.4,K,Deg-C,-14.7,K,Deg-C
1386,11/17/2021,16:43:39,0,-14.4,K,Deg-C,-14.7,K,Deg-C
1387,11/17/2021,16:43:40,0,-14.4,K,Deg-C,-14.7,K,Deg-C
1388,11/17/2021,16:43:41,0,-14.4,K,Deg-C,-14.8,K,Deg-C
1389,11/17/2021,16:43:42,0,-14.4,K,Deg-C,-14.8,K,Deg-C
1390,11/17/2021,16:43:43,0,-14.4,K,Deg-C,-14.9,K,Deg-C
1391,11/17/2021,16:43:44,0,-14.4,K,Deg-C,-14.9,K,Deg-C
1392,11/17/2021,16:43:45,0,-14.4,K,Deg-C,-14.9,K,Deg-C
1393,11/17/2021,16:43:46,0,-14.4,K,Deg-C,-14.9,K,Deg-C
1394,11/17/2021,16:43:47,0,-14.4,K,Deg-C,-14.9,K,Deg-C
1395,11/17/2021,16:43:48,0,-14.4,K,Deg-C,-15,K,Deg-C
1396,11/17/2021,16:43:49,0,-14.5,K,Deg-C,-15.1,K,Deg-C
1397,11/17/2021,16:43:50,0,-14.5,K,Deg-C,-15.1,K,Deg-C
1398,11/17/2021,16:43:51,0,-14.5,K,Deg-C,-15.1,K,Deg-C
1399,11/17/2021,16:43:52,0,-14.5,K,Deg-C,-15.1,K,Deg-C
1400,11/17/2021,16:43:53,0,-14.5,K,Deg-C,-15.1,K,Deg-C
1401,11/17/2021,16:43:54,0,-14.5,K,Deg-C,-15.1,K,Deg-C
1402,11/17/2021,16:43:55,0,-14.5,K,Deg-C,-15.1,K,Deg-C
1403,11/17/2021,16:43:56,0,-14.6,K,Deg-C,-15.1,K,Deg-C
1404,11/17/2021,16:43:57,0,-14.6,K,Deg-C,-15.1,K,Deg-C
1405,11/17/2021,16:43:58,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1406,11/17/2021,16:43:59,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1407,11/17/2021,16:44:00,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1408,11/17/2021,16:44:01,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1409,11/17/2021,16:44:02,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1410,11/17/2021,16:44:03,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1411,11/17/2021,16:44:04,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1412,11/17/2021,16:44:05,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1413,11/17/2021,16:44:06,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1414,11/17/2021,16:44:07,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1415,11/17/2021,16:44:08,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1416,11/17/2021,16:44:09,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1417,11/17/2021,16:44:10,0,-14.6,K,Deg-C,-15.2,K,Deg-C
1418,11/17/2021,16:44:11,0,-14.6,K,Deg-C,-15.3,K,Deg-C
1419,11/17/2021,16:44:12,0,-14.7,K,Deg-C,-15.3,K,Deg-C
1420,11/17/2021,16:44:13,0,-14.7,K,Deg-C,-15.3,K,Deg-C
1421,11/17/2021,16:44:14,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1422,11/17/2021,16:44:15,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1423,11/17/2021,16:44:16,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1424,11/17/2021,16:44:17,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1425,11/17/2021,16:44:18,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1426,11/17/2021,16:44:19,0,-14.7,K,Deg-C,-15.5,K,Deg-C
1427,11/17/2021,16:44:20,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1428,11/17/2021,16:44:21,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1429,11/17/2021,16:44:22,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1430,11/17/2021,16:44:23,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1431,11/17/2021,16:44:24,0,-14.7,K,Deg-C,-15.4,K,Deg-C
1432,11/17/2021,16:44:25,0,-14.8,K,Deg-C,-15.4,K,Deg-C
1433,11/17/2021,16:44:26,0,-14.8,K,Deg-C,-15.4,K,Deg-C
1434,11/17/2021,16:44:27,0,-14.8,K,Deg-C,-15.5,K,Deg-C
1435,11/17/2021,16:44:28,0,-14.8,K,Deg-C,-15.4,K,Deg-C
1436,11/17/2021,16:44:29,0,-14.8,K,Deg-C,-15.4,K,Deg-C
1437,11/17/2021,16:44:30,0,-14.8,K,Deg-C,-15.4,K,Deg-C
1438,11/17/2021,16:44:31,0,-14.8,K,Deg-C,-15.5,K,Deg-C
1439,11/17/2021,16:44:32,0,-14.8,K,Deg-C,-15.5,K,Deg-C
1440,11/17/2021,16:44:33,0,-14.8,K,Deg-C,-15.5,K,Deg-C
1441,11/17/2021,16:44:34,0,-14.8,K,Deg-C,-15.5,K,Deg-C
1442,11/17/2021,16:44:35,0,-14.8,K,Deg-C,-15.5,K,Deg-C
1443,11/17/2021,16:44:36,0,-14.8,K,Deg-C,-15.5,K,Deg-C
1444,11/17/2021,16:44:37,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1445,11/17/2021,16:44:38,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1446,11/17/2021,16:44:39,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1447,11/17/2021,16:44:40,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1448,11/17/2021,16:44:41,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1449,11/17/2021,16:44:42,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1450,11/17/2021,16:44:43,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1451,11/17/2021,16:44:44,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1452,11/17/2021,16:44:45,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1453,11/17/2021,16:44:46,0,-14.9,K,Deg-C,-15.5,K,Deg-C
1454,11/17/2021,16:44:47,0,-15,K,Deg-C,-15.5,K,Deg-C
1455,11/17/2021,16:44:48,0,-15,K,Deg-C,-15.6,K,Deg-C
1456,11/17/2021,16:44:49,0,-15,K,Deg-C,-15.6,K,Deg-C
1457,11/17/2021,16:44:50,0,-15,K,Deg-C,-15.6,K,Deg-C
1458,11/17/2021,16:44:51,0,-15,K,Deg-C,-15.6,K,Deg-C
1459,11/17/2021,16:44:52,0,-15,K,Deg-C,-15.6,K,Deg-C
1460,11/17/2021,16:44:53,0,-15,K,Deg-C,-15.6,K,Deg-C
1461,11/17/2021,16:44:54,0,-15,K,Deg-C,-15.6,K,Deg-C
1462,11/17/2021,16:44:55,0,-15,K,Deg-C,-15.6,K,Deg-C
1463,11/17/2021,16:44:56,0,-15.1,K,Deg-C,-15.7,K,Deg-C
1464,11/17/2021,16:44:57,0,-15.1,K,Deg-C,-15.7,K,Deg-C
1465,11/17/2021,16:44:58,0,-15.1,K,Deg-C,-15.7,K,Deg-C
1466,11/17/2021,16:44:59,0,-15.1,K,Deg-C,-15.7,K,Deg-C
1467,11/17/2021,16:45:00,0,-15.1,K,Deg-C,-15.7,K,Deg-C
1468,11/17/2021,16:45:01,0,-15.1,K,Deg-C,-15.7,K,Deg-C
1469,11/17/2021,16:45:02,0,-15.1,K,Deg-C,-15.7,K,Deg-C
1470,11/17/2021,16:45:03,0,-15.1,K,Deg-C,-15.7,K,Deg-C
1471,11/17/2021,16:45:04,0,-15.1,K,Deg-C,-15.8,K,Deg-C
1472,11/17/2021,16:45:05,0,-15.1,K,Deg-C,-15.8,K,Deg-C
1473,11/17/2021,16:45:06,0,-15.1,K,Deg-C,-15.8,K,Deg-C
1474,11/17/2021,16:45:07,0,-15.1,K,Deg-C,-15.8,K,Deg-C
1475,11/17/2021,16:45:08,0,-15.1,K,Deg-C,-15.8,K,Deg-C
1476,11/17/2021,16:45:09,0,-15.2,K,Deg-C,-15.8,K,Deg-C
1477,11/17/2021,16:45:10,0,-15.2,K,Deg-C,-15.8,K,Deg-C
1478,11/17/2021,16:45:11,0,-15.2,K,Deg-C,-15.8,K,Deg-C
1479,11/17/2021,16:45:12,0,-15.2,K,Deg-C,-15.9,K,Deg-C
1480,11/17/2021,16:45:13,0,-15.2,K,Deg-C,-15.9,K,Deg-C
1481,11/17/2021,16:45:14,0,-15.2,K,Deg-C,-15.9,K,Deg-C
1482,11/17/2021,16:45:15,0,-15.2,K,Deg-C,-15.9,K,Deg-C
1483,11/17/2021,16:45:16,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1484,11/17/2021,16:45:17,0,-15.2,K,Deg-C,-15.9,K,Deg-C
1485,11/17/2021,16:45:18,0,-15.2,K,Deg-C,-15.9,K,Deg-C
1486,11/17/2021,16:45:19,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1487,11/17/2021,16:45:20,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1488,11/17/2021,16:45:21,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1489,11/17/2021,16:45:22,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1490,11/17/2021,16:45:23,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1491,11/17/2021,16:45:24,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1492,11/17/2021,16:45:25,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1493,11/17/2021,16:45:26,0,-15.3,K,Deg-C,-15.9,K,Deg-C
1494,11/17/2021,16:45:27,0,-15.3,K,Deg-C,-16,K,Deg-C
1495,11/17/2021,16:45:28,0,-15.3,K,Deg-C,-16,K,Deg-C
1496,11/17/2021,16:45:29,0,-15.3,K,Deg-C,-16,K,Deg-C
1497,11/17/2021,16:45:30,0,-15.3,K,Deg-C,-16,K,Deg-C
1498,11/17/2021,16:45:31,0,-15.3,K,Deg-C,-16,K,Deg-C
1499,11/17/2021,16:45:32,0,-15.4,K,Deg-C,-16,K,Deg-C
1500,11/17/2021,16:45:33,0,-15.4,K,Deg-C,-16.1,K,Deg-C
1501,11/17/2021,16:45:34,0,-15.4,K,Deg-C,-16.1,K,Deg-C
1502,11/17/2021,16:45:35,0,-15.4,K,Deg-C,-16.1,K,Deg-C
1503,11/17/2021,16:45:36,0,-15.4,K,Deg-C,-16.1,K,Deg-C
1504,11/17/2021,16:45:37,0,-15.5,K,Deg-C,-16,K,Deg-C
1505,11/17/2021,16:45:38,0,-15.5,K,Deg-C,-16,K,Deg-C
1506,11/17/2021,16:45:39,0,-15.5,K,Deg-C,-16,K,Deg-C
1507,11/17/2021,16:45:40,0,-15.5,K,Deg-C,-16,K,Deg-C
1508,11/17/2021,16:45:41,0,-15.5,K,Deg-C,-16,K,Deg-C
1509,11/17/2021,16:45:42,0,-15.5,K,Deg-C,-16,K,Deg-C
1510,11/17/2021,16:45:43,0,-15.5,K,Deg-C,-16,K,Deg-C
1511,11/17/2021,16:45:44,0,-15.5,K,Deg-C,-16,K,Deg-C
1512,11/17/2021,16:45:45,0,-15.5,K,Deg-C,-16,K,Deg-C
1513,11/17/2021,16:45:46,0,-15.6,K,Deg-C,-16.1,K,Deg-C
1514,11/17/2021,16:45:47,0,-15.6,K,Deg-C,-16.1,K,Deg-C
1515,11/17/2021,16:45:48,0,-15.6,K,Deg-C,-16.1,K,Deg-C
1516,11/17/2021,16:45:49,0,-15.6,K,Deg-C,-16.1,K,Deg-C
1517,11/17/2021,16:45:50,0,-15.6,K,Deg-C,-16.1,K,Deg-C
1518,11/17/2021,16:45:51,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1519,11/17/2021,16:45:52,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1520,11/17/2021,16:45:53,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1521,11/17/2021,16:45:54,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1522,11/17/2021,16:45:55,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1523,11/17/2021,16:45:56,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1524,11/17/2021,16:45:57,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1525,11/17/2021,16:45:58,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1526,11/17/2021,16:45:59,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1527,11/17/2021,16:46:00,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1528,11/17/2021,16:46:01,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1529,11/17/2021,16:46:02,0,-15.7,K,Deg-C,-16.2,K,Deg-C
1530,11/17/2021,16:46:03,0,-15.7,K,Deg-C,-16.1,K,Deg-C
1531,11/17/2021,16:46:04,0,-15.7,K,Deg-C,-16.1,K,Deg-C
1532,11/17/2021,16:46:05,0,-15.7,K,Deg-C,-16.1,K,Deg-C
1533,11/17/2021,16:46:06,0,-15.7,K,Deg-C,-16.1,K,Deg-C
1534,11/17/2021,16:46:07,0,-15.7,K,Deg-C,-16.1,K,Deg-C
1535,11/17/2021,16:46:08,0,-15.7,K,Deg-C,-16.1,K,Deg-C
1536,11/17/2021,16:46:09,0,-15.7,K,Deg-C,-16.1,K,Deg-C
1537,11/17/2021,16:46:10,0,-15.7,K,Deg-C,-16.1,K,Deg-C
1538,11/17/2021,16:46:11,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1539,11/17/2021,16:46:12,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1540,11/17/2021,16:46:13,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1541,11/17/2021,16:46:14,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1542,11/17/2021,16:46:15,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1543,11/17/2021,16:46:16,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1544,11/17/2021,16:46:17,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1545,11/17/2021,16:46:18,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1546,11/17/2021,16:46:19,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1547,11/17/2021,16:46:20,0,-15.8,K,Deg-C,-16.1,K,Deg-C
1548,11/17/2021,16:46:21,0,-15.9,K,Deg-C,-16.2,K,Deg-C
1549,11/17/2021,16:46:22,0,-15.9,K,Deg-C,-16.2,K,Deg-C
1550,11/17/2021,16:46:23,0,-15.9,K,Deg-C,-16.2,K,Deg-C
1551,11/17/2021,16:46:24,0,-15.9,K,Deg-C,-16.1,K,Deg-C
1552,11/17/2021,16:46:25,0,-15.9,K,Deg-C,-16.1,K,Deg-C
1553,11/17/2021,16:46:26,0,-16,K,Deg-C,-16.1,K,Deg-C
1554,11/17/2021,16:46:27,0,-16,K,Deg-C,-16.1,K,Deg-C
1555,11/17/2021,16:46:28,0,-16,K,Deg-C,-16.1,K,Deg-C
1556,11/17/2021,16:46:29,0,-16,K,Deg-C,-16.1,K,Deg-C
1557,11/17/2021,16:46:30,0,-16,K,Deg-C,-16.2,K,Deg-C
1558,11/17/2021,16:46:31,0,-16,K,Deg-C,-16.2,K,Deg-C
1559,11/17/2021,16:46:32,0,-16,K,Deg-C,-16.2,K,Deg-C
1560,11/17/2021,16:46:33,0,-16,K,Deg-C,-16.2,K,Deg-C
1561,11/17/2021,16:46:34,0,-16,K,Deg-C,-16.2,K,Deg-C
1562,11/17/2021,16:46:35,0,-16,K,Deg-C,-16.2,K,Deg-C
1563,11/17/2021,16:46:36,0,-16.1,K,Deg-C,-16.2,K,Deg-C
1564,11/17/2021,16:46:37,0,-16,K,Deg-C,-16.2,K,Deg-C
1565,11/17/2021,16:46:38,0,-16,K,Deg-C,-16.2,K,Deg-C
1566,11/17/2021,16:46:39,0,-16,K,Deg-C,-16.3,K,Deg-C
1567,11/17/2021,16:46:40,0,-16,K,Deg-C,-16.3,K,Deg-C
1568,11/17/2021,16:46:41,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1569,11/17/2021,16:46:42,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1570,11/17/2021,16:46:43,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1571,11/17/2021,16:46:44,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1572,11/17/2021,16:46:45,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1573,11/17/2021,16:46:46,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1574,11/17/2021,16:46:47,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1575,11/17/2021,16:46:48,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1576,11/17/2021,16:46:49,0,-16.1,K,Deg-C,-16.3,K,Deg-C
1577,11/17/2021,16:46:50,0,-16.1,K,Deg-C,-16.4,K,Deg-C
1578,11/17/2021,16:46:51,0,-16.1,K,Deg-C,-16.4,K,Deg-C
1579,11/17/2021,16:46:52,0,-16.1,K,Deg-C,-16.4,K,Deg-C
1580,11/17/2021,16:46:53,0,-16.1,K,Deg-C,-16.4,K,Deg-C
1581,11/17/2021,16:46:54,0,-16.1,K,Deg-C,-16.5,K,Deg-C
1582,11/17/2021,16:46:55,0,-16.1,K,Deg-C,-16.5,K,Deg-C
1583,11/17/2021,16:46:56,0,-16.1,K,Deg-C,-16.5,K,Deg-C
1584,11/17/2021,16:46:57,0,-16.2,K,Deg-C,-16.5,K,Deg-C
1585,11/17/2021,16:46:58,0,-16.2,K,Deg-C,-16.6,K,Deg-C
1586,11/17/2021,16:46:59,0,-16.2,K,Deg-C,-16.6,K,Deg-C
1587,11/17/2021,16:47:00,0,-16.2,K,Deg-C,-16.6,K,Deg-C
1588,11/17/2021,16:47:01,0,-16.2,K,Deg-C,-16.6,K,Deg-C
1589,11/17/2021,16:47:02,0,-16.2,K,Deg-C,-16.6,K,Deg-C
1590,11/17/2021,16:47:03,0,-16.2,K,Deg-C,-16.6,K,Deg-C
1591,11/17/2021,16:47:04,0,-16.2,K,Deg-C,-16.7,K,Deg-C
1592,11/17/2021,16:47:05,0,-16.2,K,Deg-C,-16.7,K,Deg-C
1593,11/17/2021,16:47:06,0,-16.2,K,Deg-C,-16.7,K,Deg-C
1594,11/17/2021,16:47:07,0,-16.2,K,Deg-C,-16.7,K,Deg-C
1595,11/17/2021,16:47:08,0,-16.2,K,Deg-C,-16.7,K,Deg-C
1596,11/17/2021,16:47:09,0,-16.2,K,Deg-C,-16.7,K,Deg-C
1597,11/17/2021,16:47:10,0,-16.3,K,Deg-C,-16.8,K,Deg-C
1598,11/17/2021,16:47:11,0,-16.3,K,Deg-C,-16.8,K,Deg-C
1599,11/17/2021,16:47:12,0,-16.3,K,Deg-C,-16.8,K,Deg-C
1600,11/17/2021,16:47:13,0,-16.3,K,Deg-C,-16.8,K,Deg-C
1601,11/17/2021,16:47:14,0,-16.3,K,Deg-C,-16.9,K,Deg-C
1602,11/17/2021,16:47:15,0,-16.3,K,Deg-C,-16.9,K,Deg-C
1603,11/17/2021,16:47:16,0,-16.3,K,Deg-C,-16.9,K,Deg-C
1604,11/17/2021,16:47:17,0,-16.3,K,Deg-C,-16.9,K,Deg-C
1605,11/17/2021,16:47:18,0,-16.3,K,Deg-C,-16.9,K,Deg-C
1606,11/17/2021,16:47:19,0,-16.3,K,Deg-C,-17,K,Deg-C
1607,11/17/2021,16:47:20,0,-16.3,K,Deg-C,-17,K,Deg-C
1608,11/17/2021,16:47:21,0,-16.4,K,Deg-C,-17,K,Deg-C
1609,11/17/2021,16:47:22,0,-16.4,K,Deg-C,-17,K,Deg-C
1610,11/17/2021,16:47:23,0,-16.4,K,Deg-C,-17,K,Deg-C
1611,11/17/2021,16:47:24,0,-16.4,K,Deg-C,-17,K,Deg-C
1612,11/17/2021,16:47:25,0,-16.4,K,Deg-C,-17,K,Deg-C
1613,11/17/2021,16:47:26,0,-16.4,K,Deg-C,-17,K,Deg-C
1614,11/17/2021,16:47:27,0,-16.4,K,Deg-C,-17,K,Deg-C
1615,11/17/2021,16:47:28,0,-16.4,K,Deg-C,-16.9,K,Deg-C
1616,11/17/2021,16:47:29,0,-16.4,K,Deg-C,-16.9,K,Deg-C
1617,11/17/2021,16:47:30,0,-16.4,K,Deg-C,-16.9,K,Deg-C
1618,11/17/2021,16:47:31,0,-16.4,K,Deg-C,-16.9,K,Deg-C
1619,11/17/2021,16:47:32,0,-16.4,K,Deg-C,-16.9,K,Deg-C
1620,11/17/2021,16:47:33,0,-16.4,K,Deg-C,-16.9,K,Deg-C
1621,11/17/2021,16:47:34,0,-16.4,K,Deg-C,-16.9,K,Deg-C
1622,11/17/2021,16:47:35,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1623,11/17/2021,16:47:36,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1624,11/17/2021,16:47:37,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1625,11/17/2021,16:47:38,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1626,11/17/2021,16:47:39,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1627,11/17/2021,16:47:40,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1628,11/17/2021,16:47:41,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1629,11/17/2021,16:47:42,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1630,11/17/2021,16:47:43,0,-16.5,K,Deg-C,-16.9,K,Deg-C
1631,11/17/2021,16:47:44,0,-16.5,K,Deg-C,-17,K,Deg-C
1632,11/17/2021,16:47:45,0,-16.5,K,Deg-C,-17,K,Deg-C
1633,11/17/2021,16:47:46,0,-16.5,K,Deg-C,-17,K,Deg-C
1634,11/17/2021,16:47:47,0,-16.6,K,Deg-C,-17,K,Deg-C
1635,11/17/2021,16:47:48,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1636,11/17/2021,16:47:49,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1637,11/17/2021,16:47:50,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1638,11/17/2021,16:47:51,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1639,11/17/2021,16:47:52,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1640,11/17/2021,16:47:53,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1641,11/17/2021,16:47:54,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1642,11/17/2021,16:47:55,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1643,11/17/2021,16:47:56,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1644,11/17/2021,16:47:57,0,-16.6,K,Deg-C,-17.1,K,Deg-C
1645,11/17/2021,16:47:58,0,-16.6,K,Deg-C,-17.2,K,Deg-C
1646,11/17/2021,16:47:59,0,-16.6,K,Deg-C,-17.2,K,Deg-C
1647,11/17/2021,16:48:00,0,-16.6,K,Deg-C,-17.2,K,Deg-C
1648,11/17/2021,16:48:01,0,-16.6,K,Deg-C,-17.2,K,Deg-C
1649,11/17/2021,16:48:02,0,-16.6,K,Deg-C,-17.2,K,Deg-C
1650,11/17/2021,16:48:03,0,-16.6,K,Deg-C,-17.3,K,Deg-C
