DateTime,TemperatureC,Group
3/7/2022 10:27,4.1,11_2_3_U
3/7/2022 10:57,4.6,11_2_3_U
3/7/2022 11:27,5.6,11_2_3_U
3/7/2022 11:57,5.6,11_2_3_U
3/7/2022 12:27,5.1,11_2_3_U
3/7/2022 12:57,5.6,11_2_3_U
3/7/2022 13:27,5.1,11_2_3_U
3/7/2022 13:57,4.6,11_2_3_U
3/7/2022 14:27,4.1,11_2_3_U
3/7/2022 14:57,4.1,11_2_3_U
3/7/2022 15:27,3.6,11_2_3_U
3/7/2022 15:57,3.1,11_2_3_U
3/7/2022 16:27,3.1,11_2_3_U
3/7/2022 16:57,3.1,11_2_3_U
3/7/2022 17:27,3.1,11_2_3_U
3/7/2022 17:57,3.6,11_2_3_U
3/7/2022 18:27,5.1,11_2_3_U
3/7/2022 18:57,5.6,11_2_3_U
3/7/2022 19:27,6.6,11_2_3_U
3/7/2022 19:57,7.1,11_2_3_U
3/7/2022 20:27,4.1,11_2_3_U
3/7/2022 20:57,3.1,11_2_3_U
3/7/2022 21:27,2.6,11_2_3_U
3/7/2022 21:57,0.6,11_2_3_U
3/7/2022 22:27,0.6,11_2_3_U
3/7/2022 22:57,0.6,11_2_3_U
3/7/2022 23:27,0.6,11_2_3_U
3/7/2022 23:57,0.6,11_2_3_U
3/8/2022 0:27,0.6,11_2_3_U
3/8/2022 0:57,0.6,11_2_3_U
3/8/2022 1:27,0.1,11_2_3_U
3/8/2022 1:57,0.1,11_2_3_U
3/8/2022 2:27,-0.4,11_2_3_U
3/8/2022 2:57,-0.9,11_2_3_U
3/8/2022 3:27,-1.5,11_2_3_U
3/8/2022 3:57,-2,11_2_3_U
3/8/2022 4:27,-2,11_2_3_U
3/8/2022 4:57,-2.5,11_2_3_U
3/8/2022 5:27,-3,11_2_3_U
